Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
Mandibol,1028,970917,2432,247,10673,4,2190280,4,1922,2634,225,68,3.46468e+06,2
Mao__yu__o_O,1749,1620479,539,0,5417,11,1511540,3,2054,1922,8,3,1.91321e+06,3
Marcherix,610,632007,5363,93,26727,4,1739660,4,2493,2385,2,2,3.51141e+06,3
Marcus_007_1992_,1095,924502,1551,80,9143,4,1600600,4,2890,2996,20,15,3.59137e+06,2
Marfoulz,654,763601,2004,219,13909,4,1607750,3,2276,2478,21,2,3.32738e+06,2
MariusSOAC,737,762529,4248,304,22110,7,2050960,2,2315,2580,1,2,3.47107e+06,2
Markdraken,982,1164478,1702,80,16193,4,1657390,3,2783,2294,5,3,4.57231e+06,0
Marksmen-Dave,1238,1035504,582,24,6473,1,1390750,2,1360,2262,18,14,1.82101e+06,2
MarlboroYang,989,980081,363,82,1856,3,1223670,3,2983,2943,2,4,4.19643e+06,3
MarsKillerrrr,1325,1420866,789,134,9183,5,1534370,4,3196,3059,7,1,4.3537e+06,3
Massa_Henly,627,595067,662,70,3281,3,1268170,2,2066,3245,8,0,3.724e+06,1
MassiimoPL,584,825978,112,2,1979,2,1804020,4,1091,1606,0,0,123890,2
MatixXL,730,911086,1714,59,18103,8,2376700,5,3258,2353,7,2,5.04681e+06,2
Matreco,1140,1361099,1392,166,3422,3,2365260,9,5515,4284,90,23,6.61942e+06,2
Mav870,805,823788,357,13,3112,12,2026920,4,3212,3111,4,1,5.41683e+06,0
MaxTheJafa,932,778323,1891,170,3658,3,1464320,3,1810,1938,25,13,2.67587e+06,3
Maxi_Senti,1449,1102639,1776,62,3866,3,1748560,2,1410,1868,68,16,1.80986e+06,2
McDreddy,1302,1076941,4554,90,40558,6,2171150,4,3773,2100,5,2,4.96738e+06,2
MeanSquirrel,790,762045,4030,318,12220,2,1519270,3,2080,2833,11,10,3.32297e+06,2
Metzelsuppm,1052,1100794,2325,138,22724,8,2136860,5,4606,3099,5,4,6.30724e+06,2
MineCat2000,748,858582,9287,1257,33512,10,2849500,4,2695,1975,24,14,3.26357e+06,2
MinisebOfTheDead,731,597773,1236,160,8427,3,1920310,4,2563,2838,52,16,3.11336e+06,2
Mirmeleon,927,1112584,673,22,1838,1,2095910,3,818,2459,0,0,3.53657e+06,2
MoF_kyriakos,1112,959983,317,44,2565,6,1298350,2,2077,3830,9,11,1.68815e+06,2
Moesclan,1333,1422175,2187,219,9496,5,2271990,5,3131,2257,13,11,4.45125e+06,3
Mokkou,736,816611,1594,93,8804,2,1217320,2,1455,3991,1,2,1.90457e+06,1
MoonGliderz27,2084,1243660,3903,143,9577,1,1823460,3,2296,1861,34,19,1.83522e+06,1
More9527,840,926265,1529,14,5455,1,1215400,2,1194,2102,0,0,3.14262e+06,3
Mr-AntiAircraft,1253,1419042,616,243,5196,5,1204740,3,1903,3182,6,2,3.03797e+06,3
MrAgdgdgwngo,768,994594,5543,160,26284,10,2200020,4,1183,3607,0,0,495604,2
MrBurnsLawyer,747,770240,3491,16,23911,3,1431280,2,2457,2647,38,16,1.52134e+06,2
MrHenryChinaski,776,840396,4828,34,11305,22,2933050,6,4095,1903,2,0,5.97122e+06,2
MrMennagio,1185,955932,2711,230,15163,4,2180490,3,2933,2576,88,14,3.72507e+06,2
MrVogelschiss,858,1038428,721,27,1361,902,1612110,4,3740,3892,0,0,6.08841e+06,2
Mr_Alpha0,2249,1169949,299,0,1040,581,1408760,2,2110,1743,13,3,603843,2
Mr_Potato_Pc,1119,1283134,2587,578,14022,5,2141680,3,1833,3262,3,4,4.7598e+06,0
N0ICY,1001,823064,1695,0,3265,3,1663510,3,1663,2061,6,1,3.12656e+06,1
N1trix31,580,783499,445,8,1986,1,1257800,3,1813,4025,0,0,2.04287e+06,2
NANDITO-KUN,1026,1259799,385,250,2850,6,1587050,4,3000,3251,15,5,4.43598e+06,1
NFC_Shimakaze_TW,1214,1177536,4115,267,11360,4,1748420,4,3870,2218,3,0,5.92382e+06,3
NMacRr,780,1084470,185,19,1317,239,1379440,3,752,3575,0,0,464500,2
NVMA_POMPILIVS,516,678615,39,8,716,419,836723,1,970,1668,0,0,2.76366e+06,1
Naalisibul,951,1072442,1139,109,7655,2,1601980,3,1793,1818,40,17,3.35359e+06,2
NappingRenagade,805,1012614,2560,167,10921,5,1665180,3,1861,3184,5,1,2.83713e+06,1
NarcyZ311,993,1130361,893,107,7315,5,1287070,3,2929,3962,0,0,4.50499e+06,1
Nashh45,1124,1419446,4680,26,15636,4,2692050,6,4424,6554,21,0,5.5877e+06,2
Natitguru1990,1365,1459207,1032,83,5077,7,1563440,3,3260,3705,0,0,5.36876e+06,3
Naula7,721,569669,1991,183,17530,10,1522860,2,2331,1965,9,1,2.01517e+06,2
Nell_CZ,678,673984,3411,80,10009,4,1394090,2,1538,3241,54,33,729475,2
Nembo183,1046,883866,1288,78,3834,6,1685540,3,1761,1541,21,20,1.34905e+06,2
NeverGivingUpDX,461,420331,851,420,4900,5,708452,1,1425,2769,3,0,1.88947e+06,3
NewBeeMvp,1584,1780582,424,246,7707,12,1660440,4,1875,2384,0,0,4.55795e+06,3
Nightmare-R1der,801,998557,134,5,1225,27,1658720,3,1934,3134,0,0,2.29861e+06,2
NightshareCZE,1059,962773,2541,61,18325,4,2170440,4,1499,2259,348,106,1.11818e+06,2
Nikkinodel,808,656845,2079,68,5381,3,1329760,2,1670,2217,58,22,1.40274e+06,2
NoLife585,773,943865,1389,320,6176,2,1601140,3,2195,2948,3,5,3.25284e+06,1
NoRegHackNoob,914,829029,3233,0,20420,11,2050330,2,1105,1365,14,1,949065,2
NoSkyllz,2387,1443439,2942,16,16529,9,3915250,10,8551,9230,0,0,2.59915e+06,1
NoonsYo,871,975962,2138,184,7563,4,1821720,3,2627,2468,3,0,4.34805e+06,1
Nplus1,808,962496,213,71,740,28,1689440,2,1665,1828,1,1,1.62226e+06,2
OIGAMI99,1382,1370991,4593,445,29378,23,2682510,4,2102,1946,0,0,3.75869e+06,3
OMC_Prof53,1652,1283505,1771,299,14862,12,3620990,6,2191,1508,250,124,1.88786e+06,1
OPG_Problem,1485,983057,2893,101,17846,7,2534490,6,4238,3026,71,24,5.21655e+06,2
Obeeelixx,1214,605446,3501,20,19236,3,3906370,10,6487,2587,4,1,2.30205e+06,2
Observer_Omega,939,1131074,1267,416,4759,6,1717210,5,4090,6067,0,0,5.44346e+06,1
Ok_Max91,587,687992,821,61,4725,1,1325780,2,1665,1755,16,11,3.33137e+06,2
OlafThundercock,936,934990,1053,14,3803,4,1485680,3,3059,2331,6,3,4.35039e+06,1
Old-school-AK47,1020,936361,656,48,8533,10,1315080,2,2473,2297,5,4,2.96434e+06,1
OldMythDrannor,1232,1141533,1537,50,5515,5,1781520,4,2235,1709,13,1,4.01976e+06,2
OldQuack,953,1056103,5019,24,16103,3,1699770,3,1483,4054,4,1,2.81498e+06,3
Old_NukE,1195,1308943,445,254,5848,22,2096540,4,1171,2255,8,7,333505,2
Oncasteve,772,860571,7060,45,35557,4,2263300,5,3195,4860,5,3,2.63571e+06,1
OoOoICEMANoOoO,1218,1501617,663,83,3805,27,2121420,4,4361,2031,0,0,6.1617e+06,2
Opsidian,1068,1275952,774,99,7535,3,1844310,4,2860,3714,9,4,3.95282e+06,2
Orighin-Mars1,1357,1448832,1685,181,15663,11,1540500,4,3779,2922,6,7,4.80247e+06,3
Ovonu2,915,1063674,984,498,4599,5,1604600,4,2111,3699,9,2,3.50224e+06,2
P8NISH3R,876,734220,2104,119,17253,4,1505920,2,1313,1172,141,35,2.00129e+06,2
PARA34,1291,1358361,952,74,3242,3,2111040,5,2873,4576,9,1,5.23097e+06,0
PATPUIOT,1100,1250220,1561,83,11665,7,1771350,3,1763,3198,3,3,3.29875e+06,2
PCBuddie,1079,1108002,2521,32,15038,1,1813610,4,2193,3780,48,7,3.88199e+06,3
PIG_OV_WAR,1313,1239126,790,80,6406,2,1735080,4,3489,2771,89,25,6.26717e+06,0
PL-Unstoppable,1420,1236976,1086,61,2337,4,1811050,4,3525,2611,7,4,5.8132e+06,2
PREDATOR20502050,2060,1814736,632,160,32017,16,3068280,5,4280,3545,26,15,7.72515e+06,2
Paaakk,650,685867,1431,79,9508,6,1841900,3,1599,2277,15,19,2.09869e+06,2
Pacifae,884,1110454,365,32,1677,156,2484000,9,6720,7032,88,15,7.56496e+06,2
PakKROTE,1664,2041858,753,382,5483,62,4359880,12,7197,9211,0,0,8.92291e+06,1
PandaTV302739,979,936482,574,265,4035,6,1469000,2,1222,3094,14,3,3.10813e+06,3
Panzarplazt,781,776778,1132,135,7954,3,1645220,3,2432,2803,35,21,2.71407e+06,2
PaoPaoPaPa,2100,2277113,1697,1160,9240,7,2430780,8,4846,7054,8,1,6.17264e+06,1
Papito_Curro,1120,993504,413,104,4578,5,2161520,4,3718,2706,23,0,4.42077e+06,2
Paradis0skar,833,737634,1979,544,12210,8,2180870,4,2787,1852,109,25,1.6921e+06,2
PatMoran6969,1257,1162770,308,59,8476,8,1448200,3,2362,3176,0,0,3.43579e+06,3
PerCy_Ng,1030,1202016,143,124,972,978,1227130,3,1909,1927,1,0,3.75829e+06,3
Persimons,1134,911841,1720,132,10359,2,1836590,3,1995,1555,116,36,1.37794e+06,2
PeterPanski112,786,785394,1205,235,8907,3,1731100,3,1797,1885,33,8,2.87839e+06,2
Petuu,617,748776,565,581,3310,1,1513700,4,2431,4057,2,3,936950,2
PietruchRake,671,753737,820,3,2463,3,1627480,3,3046,2027,1,1,5.07766e+06,2
Pilsbier,1409,1160051,340,110,11939,4,2095630,4,1957,2073,312,82,3.11972e+06,2
Pingaccio,1445,1594120,2366,72,18003,5,1650190,3,2384,4288,0,2,3.95332e+06,2
PiotrReizer,1310,1060784,1790,140,11439,5,1653940,4,3872,2129,70,24,2.78705e+06,2
Pitchblack13,1017,890984,3518,88,20750,7,2204830,4,2620,3014,2,3,3.64736e+06,2
PlaagDocteur69,765,974070,2409,0,17546,3,1659480,3,1708,5644,0,0,989425,1
PlayinUp,592,806152,2018,87,10355,419,2232120,6,2842,5244,0,0,1.6643e+06,2
PoCoYo1988,1196,1312135,199,4,9971,11,1684580,4,3602,3234,13,7,3.98874e+06,2
PointWhite,855,1006998,710,171,19662,12,2556400,7,3626,3029,70,22,1.74541e+06,2
Polpot2017,1432,1115327,795,50,10792,2,1069960,2,4013,2902,41,18,1.46923e+06,2
Pomberto,716,764223,1069,164,6439,4,1442900,2,1681,1789,12,7,1.24292e+06,2
Power-Wiesel,674,957404,446,0,8566,8,2379520,5,1678,3186,6,2,605065,2
Privat-J-Ryan,1335,1324531,861,63,1411,965,1849380,4,3221,3055,13,4,5.33843e+06,0
Private_Brot,953,896223,2634,141,12832,32,3028500,5,3136,3252,80,18,3.2834e+06,2
Progrezz,1404,1638449,540,10,2887,719,1781360,4,1804,2660,0,0,3.02946e+06,2
PsYcHo4343,399,477263,636,32,5034,4,1557060,3,2395,2373,0,0,4.39456e+06,2
PtePig,981,1003819,2274,138,7916,6,1680500,3,1237,2695,63,25,1.72506e+06,2
Pty507Charlie,1064,1269286,1871,21,4457,3,1896480,3,1935,2011,0,0,1.0051e+06,1
Puko_Sy,857,891656,309,218,1787,2,1345680,3,1635,2683,7,2,2.72823e+06,2
PureIvy,1129,1273775,21,1,9368,157,1159940,3,2954,3954,0,0,4.91142e+06,1
Puustifrags,492,531331,811,10,1917,504,893084,1,1529,2206,3,1,245930,2
Pvt-Joker88,992,1131187,2041,130,8167,4,1948500,4,3236,3573,8,3,4.98499e+06,1
Pzsk_Smoke,1361,1468113,979,168,7575,6,1973500,4,2566,2581,4,0,5.0427e+06,0
QMKH89,1615,1435751,312,49,40540,267,1319400,2,3327,1765,0,0,5.26599e+06,1
Qotd666,1569,969727,2284,0,7680,1,2248040,5,4229,2158,8,9,5.81738e+06,2
R0dBenn,1171,1239208,1365,69,12137,5,1289790,2,1535,3085,1,0,1.88711e+06,2
R1s1ngPW,2012,1742028,826,124,9260,5,1811450,5,3481,4212,29,11,4.55629e+06,2
REdHell22,551,559650,755,116,3543,4,1063960,1,1171,2401,25,4,1.10414e+06,2
ROZAS_80,967,968074,973,104,14098,6,1441570,3,1787,2196,24,4,1.88245e+06,2
RUNNERCHICKENRUN,1689,840129,397,66,2091,2,2857000,10,8386,4962,25,5,2.50807e+06,2
RUSspirtprom,891,957907,706,88,5279,7,2177900,6,3243,2544,6,1,5.04572e+06,2
RaccoonWithAGun,648,668198,294,1,459,856,938233,2,2611,2178,0,0,3.61554e+06,1
Radio_Ipsilon,654,881553,1024,83,3725,4,1029670,2,1369,2808,24,3,1.99979e+06,2
Rafaelbelotiro,913,1029752,554,65,5501,5,1421480,3,1901,3256,0,0,3.29724e+06,3
Raidyr,596,614289,2039,1046,10931,3,1549360,2,1511,2312,58,18,1.95422e+06,1
Ralvieh,1066,792173,1099,129,5849,3,1287200,2,2777,1419,19,3,3.64043e+06,2
Rambo2857,916,793611,37,0,172,76,1593870,4,2965,2036,447,89,5.42603e+06,2
Random_PC_Errors,936,995913,1645,60,7578,1,1933020,5,5108,2717,2,0,5.39802e+06,2
Ratman522,1359,1590841,2561,264,10473,6,2036240,4,1775,3287,7,8,2.26624e+06,2
Rautakanki,1079,1278638,2334,38,14985,10,1905310,3,1945,2270,27,14,2.15314e+06,2
Ravagexe,1290,1223164,2092,1522,9464,4,1672050,4,1397,2790,1,0,2.62323e+06,2
Reakyyyyy,1541,1470677,1650,75,3660,3,1871720,4,2824,2717,39,25,4.22839e+06,2
Recipe-NL,1085,1214164,2503,6,14877,2,1941420,5,4469,2816,0,1,6.51689e+06,2
RedShooterCZ,812,1052336,1205,441,3467,2,1192860,3,2194,2644,2,3,4.05043e+06,2
Redbecker73,1140,1205252,408,25,1433,2,1752120,4,3390,2212,6,1,4.27914e+06,2
Redzy-IT,974,939764,2278,419,10734,5,2035040,5,2719,3491,54,12,655824,2
Regal38,1465,1113061,1094,128,4959,945,1910430,3,2532,1460,122,35,2.8292e+06,2
Rencio7,719,782480,4114,123,16695,1,2799580,5,1962,3479,7,10,2.51814e+06,2
Revoluzzer1975,1337,1677285,494,91,6588,6,1652440,5,3569,4514,0,0,5.40942e+06,2
Reyhaa,773,793670,3571,128,12696,5,1700280,3,2242,2566,36,16,2.94874e+06,2
Rezident26,1062,840471,494,229,4412,6,1230440,2,1885,1930,9,5,2.99946e+06,2
Rhoenicx,969,1238668,4019,283,16068,15,2140980,5,2671,2563,2,1,3.44e+06,2
RichAC,842,680303,1702,503,9641,12,1989140,3,2939,2638,0,0,5.01812e+06,2
RickSwe,674,791144,732,23,86,379,1489300,3,1913,1717,0,0,528415,2
Risti_et,1199,1422298,322,838,2583,1,1630700,5,4174,5242,1,0,5.21543e+06,2
RoadBandito,1651,1177821,1675,53,9459,7,2316440,4,2806,2109,23,0,1.90907e+06,2
Robdohh,2014,2182516,55,0,597,1,1244880,2,1217,1632,3,0,2.60623e+06,2
Robetta92,697,744813,1053,268,5417,4,1457270,2,2060,2962,26,10,2.92059e+06,2
Romaniax91,653,634958,645,51,7002,12,1529350,3,2997,1730,98,24,4.89784e+06,2
Romd404,1470,1599805,1548,48,17201,2,1909900,6,6383,4457,12,3,6.86396e+06,2
Romeon99,1055,1091153,728,166,21188,8,2109200,5,4184,2690,4,5,5.14735e+06,2
Romocky,468,453639,1244,127,2941,55,1618790,2,1348,2164,9,2,1.79118e+06,2
Royal_UA,2416,1408152,105,94,2803,3,2673050,8,1290,2009,714,247,1.21667e+06,2
RulixQc,1284,688179,3672,0,12832,2,3864300,9,6185,4465,0,1,1.78499e+06,1
Russiakiller123,1375,1576094,2620,327,14824,14,1977390,5,2199,3989,0,0,1.97095e+06,3
Rustakins,867,975398,9759,92,57384,6,2642580,3,1832,2662,12,14,2.22983e+06,2
Ryusey,791,761167,707,119,1998,3,1329420,2,1354,2218,26,6,3.02799e+06,2
SCP-023-BS,942,670921,1783,363,6711,4,1071570,1,1123,1688,40,14,1.087e+06,2
SEWERKZ,703,453699,387,243,4981,11,1191650,1,2023,1141,10,1,2.74131e+06,2
SMAdez,839,701309,1493,135,6338,4,1405750,3,1677,2191,31,16,2.18752e+06,2
SMURFFFFFFFFFFFF,1362,866775,1340,57,5247,543,3083790,9,6349,5308,66,8,4.1362e+06,1
SNOWpb,802,773304,1144,55,3122,8,1677680,4,2349,2614,34,13,2.5172e+06,2
SQWW,1023,966229,808,202,8056,3,3283460,10,5591,4336,0,0,4.20991e+06,0
SSgt_Blackburn21,1173,1132641,1604,138,11472,7,1405530,3,2385,2673,0,0,3.38818e+06,3
STAKS89,658,754302,701,312,3605,13,1299220,2,1389,2420,6,4,1.98604e+06,1
Sadness_Bk,889,853317,1367,68,9440,4,1168030,2,2096,2427,2,3,3.40647e+06,3
Salty_Gruffy,998,1012771,938,186,7480,4,1406990,2,1701,2611,20,10,2.24738e+06,2
Sam-28X,1063,1019880,1014,234,10151,11,2679010,5,3547,2987,5,1,6.50274e+06,2
Saruman33,816,954302,390,2,3967,19,1800190,4,3783,2821,0,0,6.12063e+06,2
Sashazzz333,1226,1310236,296,14,3209,3,1536490,4,2749,4775,25,23,4.63924e+06,2
SaturnUA,933,940168,1560,136,7025,5,1477780,3,1387,1844,28,24,1.38915e+06,2
Savior_008,822,878007,1487,434,10746,6,2037180,6,4464,3952,44,22,6.00828e+06,3
Sc0rpio94,695,682609,170,57,800,12,1629340,3,4304,1957,12,8,5.86723e+06,0
ScientificLizard,484,556306,1291,39,4895,20,1374340,1,1597,1998,2,1,2.33891e+06,2
ScorpionX3811,1155,1218904,1543,105,10445,17,2037200,4,3131,3595,18,14,4.65358e+06,1
Sebelism,2220,1380431,4391,6,25877,827,3788410,8,3921,2652,11,10,2.89897e+06,2
Seddas,1538,1084832,1463,52,7688,4,2194410,4,3734,2115,34,14,4.62091e+06,2
Seefahrer,746,709022,2768,41,8015,3,2201490,4,3648,3173,12,4,5.47263e+06,2
Sega-Putin,1614,958437,299,5,1956,3,913252,463,187,202,0,0,108240,2
Sepultribe7,938,894646,756,50,6534,9,1646200,2,1881,1390,20,4,4.03547e+06,0
Servusmaster,1403,836114,1437,105,6308,2,1833800,4,2812,2972,107,46,1.8803e+06,2
SfantulTratament,819,903441,2438,85,11988,1,1814840,4,2098,1618,0,0,4.22505e+06,2
SgtSeymoreButts,1003,904112,1610,673,7423,5,1552640,4,2335,2525,2,0,2.67957e+06,1
Sharkztastisch,563,793750,1931,218,11076,6,1673760,3,1649,3923,1,0,1.25716e+06,2
Shavac,920,836726,1276,119,6811,3,1576160,3,2290,1965,14,0,3.4567e+06,3
Shipwreckers26,1097,1343779,1778,154,9226,5,2112760,4,2940,3132,18,12,4.08899e+06,2
SiLverbu11et333,671,522084,1414,160,13604,21,1231330,2,1995,1643,0,0,3.71679e+06,3
SicariusDK,1143,1348472,1688,63,12956,8,1700640,4,4188,4738,13,5,5.03743e+06,2
Silraed,1049,1059641,3542,80,12662,8,2895140,6,3416,3886,3,0,5.96419e+06,3
Simulatrix,1351,1122377,7066,2,35829,744,2605950,6,4219,4196,211,80,2.90818e+06,2
SirJamesRed,706,780705,3952,183,14770,6,2567350,4,2432,1908,2,0,4.88355e+06,2
Skamoni,750,700006,238,89,3623,3,1173780,2,1667,2270,117,12,1.48571e+06,2
SkinnyManX,731,798314,5442,28,21724,598,2490600,4,3105,2607,13,5,5.29509e+06,0
SkyT_de,1216,1486189,511,79,4426,5,1287000,2,2454,3066,0,0,4.39793e+06,2
Sladgerus,898,952542,371,86,2758,3,1506810,4,2884,3183,6,2,4.51638e+06,2
Slyz3n,1099,1260582,1836,70,34677,15,2650380,4,4696,2890,0,1,7.70491e+06,2
Smellblood95,645,727344,457,21,3043,1,1180940,2,1275,2212,9,3,1.89424e+06,2
SmiriNerve,1322,1594361,1541,62,5346,3,2090730,4,1603,2652,1,0,4.46895e+06,1
Smokedropp,1044,1078631,1911,263,13012,5,1929760,3,3603,2168,2,1,5.50055e+06,2
SnIbster,791,881196,1229,379,5953,5,1796020,4,2293,3336,1,0,4.97903e+06,2
Sniper_WW1,856,802131,616,263,1556,3,823560,2,2531,4483,0,0,4.24208e+06,2
SoSo_Jarvis,1128,1074330,1021,111,9366,5,1326740,3,1790,2375,0,0,4.30163e+06,3
SolarFeelings,706,633892,1141,52,8963,9,1471710,2,2117,2184,9,7,3.53552e+06,2
SolidShneck,809,785001,2031,342,10819,5,1607320,3,1742,2794,92,14,1.61591e+06,2
Sonyx272,1025,1164932,900,0,4216,27,1840170,4,3610,3284,8,1,5.48544e+06,1
SoupChickenThe1,788,975962,3299,101,25693,1,1723520,3,2247,2707,5,5,3.66501e+06,0
Spectre_Nick,915,1042288,525,608,4759,8,1656780,3,2994,2760,0,0,4.59949e+06,1
Spidos1000,1110,1132280,40,17,306,17,1816270,4,3038,2921,182,69,4.94612e+06,0
Splaaatx,1089,1062495,1093,55,11933,10,1571320,3,2837,1613,28,6,4.53446e+06,3
Spyro67,2186,1078008,211,20,788,3,2543560,8,7610,4048,80,30,2.41056e+06,2
Stangarmen,1614,1759609,1282,10,4450,9,1941830,4,3715,2313,0,0,4.57025e+06,2
Staxtop0utsa,794,880629,745,17,6624,1,1408220,3,2166,1865,0,0,4.60061e+06,2
SteelCutOatmeal,772,845722,3665,92,25779,567,1691560,3,1814,2241,20,6,3.50056e+06,0
Stefantastic,1454,917489,893,0,1885,1,2243720,6,8402,5922,0,0,2.5145e+06,2
StewenGarfield,642,733457,2984,16,16448,382,1732970,2,1985,2034,13,6,3.55976e+06,2
Stewieeeeeeee,686,928750,1809,157,8349,3,1964890,5,2703,4981,0,0,1.94824e+06,1
Stoffliix,544,611598,1511,39,6790,1,1533980,2,1097,2609,11,5,890535,2
StonedMedic,719,613940,2220,76,11352,2,1350590,2,1455,2118,12,3,2.75827e+06,1
Stray1Dog1,729,757529,120,3,7200,8,1515810,3,1615,3755,0,0,3.04053e+06,3
StrikerHUN,1276,1307696,1091,261,9559,6,2222320,5,3057,4338,54,22,3.64146e+06,2
StrikerX2X,850,704631,5854,1,28471,23,2195190,2,1224,1384,1,7,1.53813e+06,2
Striker_8018,1731,1107735,1251,37,8111,1,1645510,3,1541,1848,75,47,1.66153e+06,3
StuffnMcMuffin,581,628404,7600,223,31910,4,1927820,3,1044,2128,2,1,670710,2
Sturmchiha,809,861990,2452,798,11652,7,1471470,3,1547,2372,0,0,732275,3
SubtelnaAgatka,2394,2035528,2903,58,16426,27,3559260,7,6806,3990,2,2,9.10522e+06,2
Suertres,966,981867,449,91,2621,2,1527940,5,3816,3054,0,0,5.58172e+06,3
Sunshow3r,1073,1215572,3575,106,16460,3,2133780,5,3128,3548,14,6,5.05623e+06,2
SuperMarco4,2158,966728,2345,139,9488,8,1182820,659,403,594,0,0,532910,2
SupremeGray,1114,981706,2128,62,7523,10,1366360,3,3705,2459,0,0,5.02617e+06,3
SuprisMotheFKer,1206,1288673,1940,167,13335,3,1713210,5,3839,3204,14,3,5.31428e+06,3
Svennblad,551,682052,1730,60,6656,2,1833350,3,2127,3581,10,7,823345,2
T31lz31Tp4z1f15T,1690,1300381,1154,293,9932,7,1916710,3,2013,1343,24,8,3.14174e+06,2
T3AMRR,1089,1168130,62,1,1568,1,1297490,3,1545,1883,2,0,3.24609e+06,2
TEMLone,807,698375,2478,51,7086,1,1996140,4,3738,2645,9,6,5.44883e+06,2
TOG_nyooom,737,825830,755,153,9009,9,1565250,3,2801,3086,1,0,4.25309e+06,3
TWSmallka,853,898947,2431,208,13682,26,1574520,3,2481,2124,3,2,3.37722e+06,3
Tanki1991,758,678336,1439,253,8417,5,1592220,3,1988,2615,72,14,3.9342e+06,2
TeMeiRa-Kuzu,895,1013051,246,130,2353,1,788468,1,699,7419,0,0,1.62538e+06,3
Tec-9,463,545629,778,36,6020,21,2054060,5,4086,1336,0,0,7.93396e+06,2
TeeBaggerVance,2223,1537814,2793,87,13506,6,2820470,8,5898,2849,2,0,6.62381e+06,1
Tentowan,840,771402,1968,128,9968,3,1918290,4,2183,1580,22,2,3.94787e+06,3
TestTypeUnit01,1179,1245741,831,65,5027,4,1989920,5,4288,2367,62,12,5.33837e+06,3
ThatDamage,773,750230,3279,54,6833,5,1587920,3,2819,2933,2,0,4.39868e+06,1
TheBjornaer,1040,1100483,981,69,7563,3,1753110,4,2783,2743,1,0,4.64034e+06,2
TheBlarg117,1156,1034190,6433,177,21563,3,2773740,5,3273,2648,12,3,4.73676e+06,1
TheDoctorHeIs,690,939160,1235,123,8034,3,1189300,2,1156,4795,0,0,2.57484e+06,1
TheF1rstBlood,1139,1130801,1305,11,4406,3,1943860,5,3475,2337,0,0,4.45445e+06,2
TheGobtubby,897,854608,809,135,5971,2,1160120,2,1886,2305,32,23,1.80446e+06,2
TheRealOatz,778,922511,2552,80,11402,4,2321050,5,3716,4845,0,0,5.57494e+06,0
TheReal_Algor,886,735185,2192,51,8558,5,1754770,3,2067,1955,34,7,2.62605e+06,2
TheRiotmaker46,959,978411,2065,321,13270,8,2153860,5,2368,2505,80,41,1.83758e+06,2
TheSkankyTank,1094,1304710,3294,79,15837,6,2854860,6,3865,5392,13,5,5.2712e+06,1
The_Kite_Killer,1391,812745,1913,35,7009,3,2325180,6,3665,3337,117,22,2.063e+06,1
The_Phlosen_One,1047,1027752,2118,77,4789,1,2114130,4,2259,2638,144,65,3.4694e+06,2
The_Razgriz_Ghst,646,804950,2384,69,8703,2,1457410,2,1531,4043,0,1,1.50097e+06,1
The_SaintProphet,821,642815,2175,179,9824,5,1462380,2,1346,1829,75,35,1.28384e+06,1
TheloNaSeGamisu,908,989468,540,83,2981,10,1628470,3,1968,2886,0,0,3.84932e+06,0
These_Nutou,1430,1068392,1073,156,15480,9,3107720,6,4523,2477,18,7,3.70049e+06,2
Threattfull,1036,1328659,0,2,349,300,1097370,2,1003,461,20,0,2.9308e+06,1
TimFx7,1360,1357575,1372,181,5574,1,1804610,4,1883,1810,22,0,3.6758e+06,2
Tiqbe_alamode,879,804445,855,709,6525,17,1236840,2,1796,2114,0,0,3.51016e+06,3
Tirtou,616,965977,2189,9,11531,877,1455120,3,1205,2612,0,0,212110,2
TomiiiD,2265,2263407,352,82,7909,18,3119130,8,2153,2884,0,0,4.48461e+06,2
Top5ider,1279,1180253,2091,115,12975,7,2304270,5,3052,1568,11,8,3.98965e+06,2
TotallyDrunk,527,1057213,746,98,5610,10,1371620,2,1235,4084,0,0,3.0867e+06,0
Toxa51ru,943,943241,5248,20,26023,3,2752190,5,3537,2522,39,12,5.61754e+06,2
TribeofDoros,803,844917,831,187,4524,3,1453690,2,1552,2868,31,9,3.27071e+06,2
True_Caesium,623,608723,5105,374,13759,17,1834900,2,1628,2194,39,11,65670,1
Trulli29,1030,893973,1953,28,7808,3,1620740,3,2520,2325,4,7,2.83145e+06,2
UberJinbu,678,716105,910,184,3911,5,1356880,3,1982,2476,3,0,3.4378e+06,1
UffeItje,600,752637,441,408,3632,1,1858130,5,3919,3283,2,0,4.89266e+06,2
UltraStarkiller,788,985587,1714,151,5259,3,1707080,3,2686,3542,24,3,4.59021e+06,1
Umbrosoccer,1188,1497962,2391,59,15549,28,2553190,4,613,1861,0,0,306195,2
UnUk_Heavy,1454,1184563,44,52,482,31,2441680,6,4792,2974,5,0,5.43946e+06,2
Uniage23,1060,1026533,3757,76,8432,788,2229040,5,3203,4096,41,7,3.90596e+06,2
Ushanov82,2074,1450893,485,1,1627,3,1494780,3,2463,2624,117,57,2.92766e+06,2
V3nku_0rd0,620,449166,1512,72,9254,4,1712210,3,1864,1914,21,5,2.03382e+06,1
