Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
Vasatai_ZA,1686,1244742,2778,197,14431,4,2040760,2,3560,4459,11,1,4.62503e+06,3
VenniWW,1471,1455215,4379,71,9606,4,2981510,6,2618,3774,102,45,3.97645e+06,2
Vinc1705,1238,1279271,3641,289,15015,6,2383540,4,2803,3418,8,1,4.21846e+06,2
Vinhatuga,1579,1711631,461,120,1939,18,1822110,3,3082,4217,26,1,5.94998e+06,2
Viper011220,1490,1449796,787,129,7139,3,2484080,6,3888,3610,0,0,7.93527e+06,3
WASD_73,5171,3084680,4738,162,24346,19,3600910,3,3002,2738,12,2,4.33749e+06,2
WhiskeyhotelUSA,1185,1480000,4475,236,11492,1,2918580,5,2391,6944,38,19,5.41481e+06,2
XF1SHERIK,2520,1891848,2251,84,11205,4,3241300,6,3147,3792,108,52,3.1564e+06,1
Xaross_GR,1941,2162900,4720,209,15882,8,3663290,7,3269,3993,15,2,5.7222e+06,2
XxAnger_NaturexX,1389,1591590,1217,146,11040,14,3193420,8,5236,6284,29,2,7.71682e+06,2
ZOD2011,2481,2785763,1923,144,16583,29,4308900,9,5965,7032,29,11,9.55234e+06,2
Zenake,1324,1376724,3826,90,14912,11,2632830,3,2493,5202,173,40,778875,2
Zp4rty_P0oPer,2048,1885608,212,67,1323,636,3240780,6,1268,3514,690,334,1.3658e+06,2
Zynked,849,1045257,2519,116,21548,9,2596060,3,2535,4853,23,7,2.37808e+06,2
_Easy_Living_,1834,2014805,3481,122,14521,20,4295200,9,6104,8873,12,7,5.62629e+06,2
___Ehs0r___,1492,1702138,2848,189,8581,3,2635730,5,3830,4976,93,15,3.38197e+06,2
akolith,1987,1807208,4334,561,21740,12,4711030,10,5484,4355,222,66,8.54219e+06,2
ammarkhayat,1755,2108230,5171,50,15680,10,4993720,10,4706,5809,0,1,3.58198e+06,2
arad284,3383,3458405,2536,763,16001,24,5920740,14,8544,4067,12,5,1.45491e+07,2
