Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
DenFromHell,3770,1854968,1736,0,4206,3,1776440,3,1480,3711,30,14,2.68156e+06,2
DerAlkan,1942,1710726,3439,158,14337,8,3391800,7,4397,4376,78,31,7.53078e+06,2
DerBlaueFahrer,1130,1021882,5486,132,19405,7,3564100,5,4672,3588,15,2,8.37071e+06,2
DerGuteFred,1254,1340045,1524,94,10754,7,2567580,5,4883,3446,1,1,8.36743e+06,2
Der_WaffenMessi,2879,3152314,575,257,2655,47,6238200,14,10000,9240,31,19,1.79743e+07,2
DerekLaoWang,2698,2490816,7383,648,32099,29,4198180,9,5973,5061,19,4,1.27466e+07,3
Detrame,1385,1648744,1818,85,12345,8,2750080,6,3265,4620,11,2,5.90837e+06,2
Diddzy91,1502,1553748,690,134,10615,7,3014000,6,3356,8462,38,24,5.98193e+06,2
Diegotarde,2012,2054972,3807,152,15599,3,3774920,8,4876,6182,73,39,8.69639e+06,2
DirtyMarty420,1013,1212623,813,526,5531,3,1970600,3,1144,2830,0,0,4.23397e+06,1
Doctorworm7,948,1028154,1731,108,8658,6,2968360,7,2990,3697,3,0,6.12534e+06,1
Dolbyone_DK,2968,3134311,1693,167,10376,37,4163100,10,5274,4513,15,11,9.15932e+06,2
Don_kokone,1540,1924700,30325,56,128716,1,4208900,8,7774,3673,0,2,1.02806e+07,2
Dop3KinG,1793,1909785,450,54,2587,31,3287960,6,5565,3407,5,0,7.52768e+06,2
Dovahkiin_VII,1802,2046536,5884,206,50538,17,4055200,9,5394,1931,0,0,8.49969e+06,2
DrChirurg,2360,2624235,5063,97,38299,32,5493780,12,10137,8062,0,0,1.44052e+07,2
DrHusseinHM,1303,1521315,1436,566,17098,6,2399580,5,3440,3937,0,0,6.48588e+06,2
Dr_Scary,1757,2106978,3428,127,15512,10,2763970,6,5288,9396,3,6,7.20024e+06,1
DraganZero0ne,2040,2087855,2181,287,4582,9,2670800,7,4364,6527,186,67,7.15082e+06,1
Dreaku,2086,2255778,1517,87,7581,1,5401680,15,8451,9745,14,4,1.53702e+07,2
Drerikk,2984,1906262,6531,126,26118,8,4967680,7,4884,3502,126,48,4.55064e+06,2
Dyssebarn,1464,1838511,1556,141,10818,6,2818560,7,6986,6044,8,5,1.1529e+07,2
ESP_Litosgogo,2198,2172924,2553,106,21417,8,4203220,9,4112,5810,49,5,7.11439e+06,2
EVV_77,1892,2246796,1379,189,9338,6,2756660,6,4065,5605,10,2,8.20374e+06,2
